기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,매칭_임금체불_사업장명,매칭_단계,체불공개구분,체불액
2023-08,(주)현진건설,104880,1,5,0,0,957860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2023-09,(주)현진건설,104880,1,5,0,0,957860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2023-10,(주)현진건설,104880,1,5,0,0,957860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2023-11,(주)현진건설,104880,1,6,1,2,1164860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2023-12,(주)현진건설,104880,1,5,1,0,1002860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2024-01,(주)현진건설,104880,1,5,0,0,1002860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2024-02,(주)현진건설,104880,1,5,0,2,1002860,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2024-03,(주)현진건설,104880,1,3,0,2,651420,2018-10-02,,,유리 및 창호 공사업,452102,1,41,현진건설-건설업본사,4단계_이름포함_시도일치,2023년 2차,"33,215,000"
2020-07,주식회사엔탑커뮤니케이션,105875,1,4,0,0,530880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2020-08,주식회사엔탑커뮤니케이션,105875,1,5,1,0,701880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2020-09,주식회사엔탑커뮤니케이션,105875,1,5,0,1,701880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2020-10,주식회사엔탑커뮤니케이션,105875,1,4,0,0,530880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2020-11,주식회사엔탑커뮤니케이션,105875,1,4,0,0,530880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2020-12,주식회사엔탑커뮤니케이션,105875,1,4,0,0,530880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2021-01,주식회사엔탑커뮤니케이션,105875,1,4,0,1,530880,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2021-02,주식회사엔탑커뮤니케이션,105875,1,3,0,0,273480,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2021-03,주식회사엔탑커뮤니케이션,105875,1,3,0,1,273480,2011-01-01,,,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2024-07,주식회사엔탑커뮤니케이션,105875,2,0,0,0,0,2011-01-01,,2024-02-13,응용 소프트웨어 개발 및 공급업,722000,1,11,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치,2023년 2차,"30,118,060"
2020-07,(주)백세식단연구소,105881,1,51,13,15,11184660,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2020-08,(주)백세식단연구소,105881,1,61,25,15,13246160,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2020-09,(주)백세식단연구소,105881,1,56,10,7,12335620,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2020-10,(주)백세식단연구소,105881,1,62,13,8,13944740,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2020-11,(주)백세식단연구소,105881,1,57,3,9,13173800,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2020-12,(주)백세식단연구소,105881,1,60,12,11,13973120,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-01,(주)백세식단연구소,105881,1,54,5,6,12958100,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-02,(주)백세식단연구소,105881,1,58,10,10,14116300,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-03,(주)백세식단연구소,105881,1,57,9,40,13757920,2019-09-01,,,도시락류 제조업,153107,1,41,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-04,(주)백세식단연구소,105881,1,18,1,8,4448000,2019-09-01,,,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-05,(주)백세식단연구소,105881,1,14,4,4,3873920,2019-09-01,,,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-06,(주)백세식단연구소,105881,1,13,3,6,3373340,2019-09-01,,,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-07,(주)백세식단연구소,105881,1,10,3,3,2718140,2019-09-01,,,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-08,(주)백세식단연구소,105881,1,9,2,4,2610880,2019-09-01,,,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2021-09,(주)백세식단연구소,105881,1,5,0,3,1558520,2019-09-01,,,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2022-10,(주)백세식단연구소,105881,2,0,0,0,0,2019-09-01,,2022-09-30,도시락류 제조업,153107,1,11,(주)백세식단연구소,1단계_이름일치_시군구일치,2024년 1차,"64,008,576"
2020-07,(주)오가닉팜코리아,106866,1,9,1,0,2260140,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2020-08,(주)오가닉팜코리아,106866,1,9,0,0,2626020,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2020-09,(주)오가닉팜코리아,106866,1,9,0,0,2626020,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2020-10,(주)오가닉팜코리아,106866,1,9,0,0,2626020,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2020-11,(주)오가닉팜코리아,106866,1,9,0,1,2626020,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2020-12,(주)오가닉팜코리아,106866,1,9,1,0,2556900,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-01,(주)오가닉팜코리아,106866,1,10,1,1,2743200,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-02,(주)오가닉팜코리아,106866,1,9,0,1,2639700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-03,(주)오가닉팜코리아,106866,1,9,1,0,2626200,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-04,(주)오가닉팜코리아,106866,1,10,1,0,2828700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-05,(주)오가닉팜코리아,106866,1,10,0,1,2828700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-06,(주)오가닉팜코리아,106866,1,9,0,0,2626200,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-07,(주)오가닉팜코리아,106866,1,9,0,0,2626200,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-08,(주)오가닉팜코리아,106866,1,9,0,1,2525280,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-09,(주)오가닉팜코리아,106866,1,8,0,0,2342040,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-10,(주)오가닉팜코리아,106866,1,8,0,0,2342040,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-11,(주)오가닉팜코리아,106866,1,8,0,0,2342040,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2021-12,(주)오가닉팜코리아,106866,1,8,0,0,2342040,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-01,(주)오가닉팜코리아,106866,1,8,0,1,2342040,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-02,(주)오가닉팜코리아,106866,1,7,0,0,1925340,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-03,(주)오가닉팜코리아,106866,1,8,1,0,2186340,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-04,(주)오가닉팜코리아,106866,1,8,0,0,2186340,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-05,(주)오가닉팜코리아,106866,1,8,0,2,2186340,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-06,(주)오가닉팜코리아,106866,1,7,1,0,1942440,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-07,(주)오가닉팜코리아,106866,1,7,0,0,2001400,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-08,(주)오가닉팜코리아,106866,1,8,1,1,2178700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-09,(주)오가닉팜코리아,106866,1,10,0,1,3084900,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-10,(주)오가닉팜코리아,106866,1,8,0,0,2178700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2022-12,(주)오가닉팜코리아,106866,1,8,0,0,2178700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-01,(주)오가닉팜코리아,106866,1,9,1,0,2364720,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-02,(주)오가닉팜코리아,106866,1,9,0,0,2364720,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-03,(주)오가닉팜코리아,106866,1,9,0,3,2364720,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-04,(주)오가닉팜코리아,106866,1,6,0,0,1812400,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-05,(주)오가닉팜코리아,106866,1,8,2,0,2187700,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-06,(주)오가닉팜코리아,106866,1,9,1,0,2408200,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-07,(주)오가닉팜코리아,106866,1,9,0,0,2408200,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-08,(주)오가닉팜코리아,106866,1,9,0,1,2620140,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-09,(주)오가닉팜코리아,106866,1,8,0,0,2426640,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-10,(주)오가닉팜코리아,106866,1,8,0,0,2426640,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-11,(주)오가닉팜코리아,106866,1,8,0,0,2426640,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2023-12,(주)오가닉팜코리아,106866,1,8,0,0,2426640,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2024-01,(주)오가닉팜코리아,106866,1,8,0,0,2426640,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2024-02,(주)오가닉팜코리아,106866,1,9,1,0,2635080,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
2024-03,(주)오가닉팜코리아,106866,1,9,0,0,2635080,2010-03-01,,,화장품 및 화장용품 도매업,513320,1,41,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치,2024년 1차,"38,307,474"
