자료생성년월,사업장명,사업자등록번호,사업장가입상태코드 1 등록 2 탈퇴,우편번호,사업장지번상세주소,사업장도로명상세주소,고객법정동주소코드,고객행정동주소코드,법정동주소광역시도코드,법정동주소광역시시군구코드,법정동주소광역시시군구읍면동코드,사업장형태구분코드 1 법인 2 개인,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,당월고지금액,신규취득자수,상실가입자수,매칭_임금체불_사업장명,매칭_단계
2026-02,주식회사케이앤씨,661860,1,15207,경기도 안산시 상록구 부곡동,경기도 안산시 상록구 새말1길,4127110700,4127157000,41,271,107,1,519112,상품 종합 도매업,2017-11-01,,,4,1358560,0,0,케이앤씨（KNC）,3단계_이름포함_시군구일치
2026-02,주식회사바스테크,441860,1,15847,경기도 군포시 당정동,경기도 군포시 공단로140번길,4141010200,4141051000,41,410,102,1,300100,컴퓨터 제조업,2018-01-01,,,5,1771600,0,1,주식회사소바스테크,4단계_이름포함_시도일치
2026-02,주식회사 와이제이,757870,1,50568,경상남도 양산시 호계동,경상남도 양산시 산막공단남6길,4833010900,4833052000,48,330,109,1,343000,그 외 자동차용 신품 부품 제조업,2018-03-01,,,15,4603080,1,0,와이제이(송파)/굿모닝물류,3단계_이름포함_시군구일치
2026-02,디티에스주식회사,566880,1,16827,경기도 용인시 수지구 동천동,경기도 용인시 수지구 신수로,4146510300,4146556000,41,465,103,1,703021,비주거용 건물 개발 및 공급업,2018-03-01,2025-01-02,,3,893000,2,0,"주식회사디티에스DTSCo.,Ltd.",4단계_이름포함_시도일치
2026-02,(주)에이치테크,133860,1,31092,충청남도 천안시 서북구 백석동,충청남도 천안시 서북구 한들1로,4413310300,4413356000,44,133,103,1,515010,그 외 기타 기계 및 장비 도매업,2018-06-01,,,6,2686440,1,0,에스에이치테크콥,3단계_이름포함_시군구일치
2026-02,디자인솔루션,140160,2,11487,경기도 양주시 삼숭동,경기도 양주시 만삼로,4163010800,4163052000,41,630,108,2,743002,광고 대행업,2019-01-11,,2026-02-01,0,0,0,0,(주)위즈디자인솔루션엔코 덕수궁초밥,4단계_이름포함_시도일치
2026-02,에스앤디주식회사,193870,1,16570,경기도 수원시 권선구 권선동,경기도 수원시 권선구 장다리로,4111313700,4111367000,41,113,137,1,514361,철물  금속 파스너 및 수공구 도매업,2019-02-01,,,5,1868140,0,0,주식회사 에스앤디,2단계_이름일치_시도일치
2026-02,(주)디티에스,160870,1,15434,경기도 안산시 단원구 원시동,경기도 안산시 단원구 별망로,4127310500,4127357000,41,273,105,1,291902,산업용 냉장 및 냉동장비 제조업,2019-06-01,,,14,5184420,1,0,"주식회사디티에스DTSCo.,Ltd.",4단계_이름포함_시도일치
2026-02,주식회사엠케이디자인,111880,1,10029,경기도 김포시 통진읍,경기도 김포시 통진읍 절골로25번길,4157025029,4157025000,41,570,250,1,201009,표면 가공목재 및 특정 목적용 제재목 제조업,2019-09-01,,,11,3148140,0,0,(주)엠케이디자인그룹,4단계_이름포함_시도일치
2026-02,주식회사윤미디어그룹(YoonMediaGroupCorp).,703870,1,10402,경기도 고양시 일산동구 장항동,경기도 고양시 일산동구 중앙로1261번길,4128510400,4128559000,41,285,104,1,743002,광고 대행업,2019-12-01,,,6,1727560,0,0,주식회사더윤미디어그룹,4단계_이름포함_시도일치
2026-02,농업회사법인주식회사빅팜코리아,355810,1,17403,경기도 이천시 대월면,경기도 이천시 대월면 대평로,4150035034,4150035000,41,500,350,1,512221,기타 산업용 농산물 도매업,2020-08-17,,,3,503500,0,1,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2026-02,(주)동우기업,645810,1,18572,경기도 화성시 만세구 우정읍,경기도 화성시 만세구 우정읍 석천길,4159125029,4159125000,41,591,250,1,343000,그 외 자동차용 신품 부품 제조업,2021-01-01,,,19,4493620,0,0,동우기업,1단계_이름일치_시군구일치
2026-02,(주)에스앤디,678880,1,11821,경기도 의정부시 고산동,경기도 의정부시 문충로,4115011200,4115063000,41,150,112,1,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,2020-11-09,,,5,1527560,1,0,주식회사 에스앤디,2단계_이름일치_시도일치
2026-02,디티에스주식회사,131867,1,10946,경기도 파주시 월롱면,경기도 파주시 월롱면 도감로,4148031021,4148031000,41,480,310,1,749500,포장 및 충전업,2021-03-02,,,3,363540,0,0,"주식회사디티에스DTSCo.,Ltd.",4단계_이름포함_시도일치
2026-02,주식회사엠케이디자인,235810,1,16570,경기도 수원시 권선구 권선동,경기도 수원시 권선구 장다리로,4111313700,4111367000,41,113,137,1,369503,간판 및 광고물 제조업,2021-06-02,,,3,597520,0,0,(주)엠케이디자인그룹,4단계_이름포함_시도일치
2026-02,주식회사 백산건설,686870,1,36135,경상북도 영주시 가흥동,경상북도 영주시 대학로,4721010500,4721062000,47,210,105,1,452200,그 외 기타 건축 마무리 공사업,2021-08-09,,,4,1051900,0,0,백산건설,2단계_이름일치_시도일치
2026-02,우신ENG,723290,2,12606,경기도 여주시 흥천면,경기도 여주시 흥천면 남산로,4167032028,4167032000,41,670,320,2,281100,금속 문  창  셔터 및 관련제품 제조업,2021-09-01,,2026-01-01,0,0,0,0,우신ENG,5단계_이름일치_주소무관
2026-02,주식회사거명소방전기,524880,1,31453,충청남도 아산시 탕정면,충청남도 아산시 탕정면 삼성로,4420033023,4420033000,44,200,330,1,452116,소방시설 공사업,2021-09-01,,,7,2526760,0,0,주식회사거명소방전기,5단계_이름일치_주소무관
2026-02,국가대표,189820,1,17031,경기도 용인시 처인구 모현읍,경기도 용인시 처인구 모현읍 곡현로661번길,4146125325,4146125300,41,461,253,1,999999,BIZ_NO미존재사업장,2021-10-01,,,4,911780,1,1,주식회사국가대표소유창휘트니스,4단계_이름포함_시도일치
2026-02,(주)엠투팜코리아,436860,1,14544,경기도 부천시 원미구 상동,경기도 부천시 원미구 소향로13번길,4119210900,4119269000,41,192,109,1,513311,의약품 도매업,2021-12-01,,,4,1909560,0,0,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2026-02,주식회사 부영산업,750870,1,38899,경상북도 영천시 금호읍,경상북도 영천시 영천산단로,4723025031,4723025000,47,230,250,1,242204,일반용 도료 및 관련제품 제조업,2022-02-18,,,4,957660,0,0,부영산업,2단계_이름일치_시도일치
2026-02,주식회사한솔건축,324810,1,12139,경기도 남양주시 진건읍,경기도 남양주시 진건읍 진관로387번길,4136025923,4136025900,41,360,259,1,369503,간판 및 광고물 제조업,2022-05-06,,,3,727020,0,0,한솔건축,2단계_이름일치_시도일치
2026-02,주식회사에스앤디,564860,1,15080,경기도 시흥시 정왕동,경기도 시흥시 산기대학로,4139013200,4139059300,41,390,132,1,181206,여자용 겉옷 제조업,2022-03-01,,,18,4915040,1,1,주식회사 에스앤디,2단계_이름일치_시도일치
2026-02,에스앤디,873660,1,10874,경기도 파주시 동패동,경기도 파주시 청석로,4148011300,4148059000,41,480,113,2,749101,임시 및 일용 인력 공급업,2022-06-01,,,11,2417600,4,4,주식회사 에스앤디,2단계_이름일치_시도일치
2026-02,주식회사노스이스트팜코리아,149880,1,16512,경기도 수원시 영통구 하동,경기도 수원시 영통구 광교중앙로,4111710400,4111761000,41,117,104,1,512287,기타 가공식품 도매업,2022-06-01,,,4,1110820,0,1,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2026-02,(주)라인건축,688860,1,17037,경기도 용인시 처인구 모현읍,경기도 용인시 처인구 모현읍 초부로,4146125323,4146125300,41,461,253,1,452107,도배  실내 장식 및 내장 목공사업,2022-06-01,,,3,616160,0,0,(주)종합건축사사무소라인건축,4단계_이름포함_시도일치
2026-02,주식회사하늘건설,219813,1,55436,전북특별자치도 진안군 진안읍,전북특별자치도 진안군 진안읍 마이산로,5272025022,5272025000,52,720,250,1,452200,그 외 기타 건축 마무리 공사업,2022-07-01,,,7,1376340,1,0,하늘건설,2단계_이름일치_시도일치
2026-02,주식회사이엠에스,663870,1,21700,인천광역시 남동구 고잔동,인천광역시 남동구 능허대로625번길,2820011100,2820071000,28,200,111,1,271103,합금철 제조업,2023-01-02,,,20,6454800,0,2,주식회사케이엠에스,3단계_이름포함_시군구일치
2026-02,주식회사블라스트,842860,1,06771,서울특별시 서초구 양재동,서울특별시 서초구 매헌로,1165010200,1165065200,11,650,102,1,722004,시스템 소프트웨어 개발 및 공급업,2023-01-10,,,13,3648880,0,0,블라스트,2단계_이름일치_시도일치
2026-02,제이에스 주식회사,257860,1,06168,서울특별시 강남구 삼성동,서울특별시 강남구 삼성로,1168010500,1168058000,11,680,105,1,514292,1차 금속제품 도매업,2023-01-01,,,4,1304880,0,0,제이에스지붕,4단계_이름포함_시도일치
2026-02,주식회사에스앤디,346860,1,12248,경기도 남양주시 다산동,경기도 남양주시 다산순환로,4136011200,4136054500,41,360,112,1,523131,화장품  비누 및 방향제 소매업,2023-02-15,,,3,1255600,0,0,주식회사 에스앤디,2단계_이름일치_시도일치
2026-02,서울의원,646910,1,10286,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 통일로,4128111800,4128160000,41,281,118,2,851202,일반의원,2023-06-01,,,30,9595780,0,1,다나서울의원,4단계_이름포함_시도일치
2026-02,주식회사우리물류,347810,1,27650,충청북도 음성군 삼성면,충청북도 음성군 삼성면 청용로,4377035024,4377035000,43,770,350,1,630201,일반 창고업,2023-06-01,,,6,1582280,0,0,우리물류,2단계_이름일치_시도일치
2026-02,씨엔에스주식회사(시흥시티프론트561 5BL),410860,1,14998,경기도 시흥시 장현동,경기도 시흥시 시청로,4139012900,4139063000,41,390,129,1,452131,기타 옥외 시설물 축조관련 전문공사업,2023-06-01,,,4,872360,0,0,(주)대신씨엔에스,4단계_이름포함_시도일치
2026-02,주식회사디엠테크(DMTech),667810,1,18468,경기도 화성시 동탄구 영천동,경기도 화성시 동탄구 동탄대로23길,4159710600,4159755000,41,597,106,1,292500,음ㆍ식료품 및 담배 가공기계 제조업,2023-07-21,,,4,1468020,0,0,디엠테크,1단계_이름일치_시군구일치
2026-02,주식회사암화바이오팜코리아,330810,1,12918,경기도 하남시 풍산동,경기도 하남시 미사강변서로,4145011000,4145063000,41,450,110,1,523131,화장품  비누 및 방향제 소매업,2023-07-01,,,3,368880,0,0,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2026-02,유한회사 진건설,217870,2,54534,전북특별자치도 익산시 황등면,전북특별자치도 익산시 황등면 황등서로,5214032022,5214032000,52,140,320,1,452200,그 외 기타 건축 마무리 공사업,2023-08-01,2026-01-01,2026-01-01,0,0,0,0,진건설,1단계_이름일치_시군구일치
2026-02,주식회사제이앤비(족발&삼겹),462810,1,22135,인천광역시 미추홀구 주안동,인천광역시 미추홀구 주안로104번길,2817710500,2817762000,28,177,105,1,552101,한식 일반 음식점업,2023-07-01,,,3,1079580,0,0,제이앤비테크,4단계_이름포함_시도일치
2026-02,쿠우쿠우청라점,289020,1,22760,인천광역시 서구 청라동,인천광역시 서구 크리스탈로74번길,2826012200,2826053700,28,260,122,2,521991,그 외 기타 종합 소매업,2023-11-01,,,20,6523300,1,2,쿠우쿠우청라점,1단계_이름일치_시군구일치
2026-02,세정건설 주식회사,152870,1,11318,경기도 동두천시 생연동,경기도 동두천시 못골로49번길,4125010300,4125056500,41,250,103,1,451200,기타 토목 시설물 건설업,2024-01-26,,,3,683320,0,0,세정건설,2단계_이름일치_시도일치
2026-02,주식회사 태광테크,380860,1,15078,경기도 시흥시 정왕동,경기도 시흥시 정왕천로,4139013200,4139059100,41,390,132,1,289208,그 외 기타 금속 가공업,2024-03-01,,,5,1802380,0,0,태광테크,2단계_이름일치_시도일치
2026-02,주식회사아이엔지,842810,1,06046,서울특별시 강남구 논현동,서울특별시 강남구 학동로,1168010800,1168052100,11,680,108,1,703014,비주거용 건물 개발 및 공급업,2024-03-02,,,3,629260,0,0,아이엔지휘트니스,4단계_이름포함_시도일치
2026-02,한국식품,878050,2,12797,경기도 광주시 양벌동,경기도 광주시 양촌길,4161012000,4161059000,41,610,120,2,154400,면류  마카로니 및 유사 식품 제조업,2024-03-05,,2025-12-21,0,0,0,0,한국식품시험검사원협회,4단계_이름포함_시도일치
2026-02,주식회사 제이팜코리아(JFARMKOREA Co.  Ltd),427860,1,10949,경기도 파주시 조리읍,경기도 파주시 조리읍 파주로,4148026225,4148026200,41,480,262,1,512280,기타 가공식품 도매업,2024-10-01,,,3,978100,0,0,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2026-02,(주)드림스팜코리아,282870,1,18139,경기도 오산시 원동,경기도 오산시 대원로,4137010300,4137052300,41,370,103,1,749903,사업 및 무형 재산권 중개업,2025-04-01,,,4,2264860,0,0,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2026-02,한솔건축 주식회사,472810,1,17018,경기도 용인시 처인구 역북동,경기도 용인시 처인구 성산로121번길,4146110200,4146152500,41,461,102,1,451200,기타 토목 시설물 건설업,2025-07-15,,,3,1317640,0,0,한솔건축,2단계_이름일치_시도일치
2026-02,더이룸,743150,1,17583,경기도 안성시 도기동,경기도 안성시 도기3길,4155012400,4155052000,41,550,124,2,749609,그 외 기타 분류 안된 사업 지원 서비스업,2025-09-01,,,16,3453700,0,2,주식회사더이룸,2단계_이름일치_시도일치
2026-02,구로구청(문화관광과 중심도서관 기간제),113830,1,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153052000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2026-01-01,,,3,721860,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2026-02,주식회사 아이티유 (AITU),837870,1,12113,경기도 남양주시 별내동,경기도 남양주시 별내중앙로,4136011100,4136057000,41,360,111,1,722000,응용 소프트웨어 개발 및 공급업,2026-01-12,,,3,523920,3,0,아이티유（ITU）,4단계_이름포함_시도일치
2025-12,아이엔지,119128,2,04305,서울특별시 용산구 서계동,서울특별시 용산구 효창원로,1117010800,1117055500,11,170,108,2,222102,스크린 인쇄업,2006-01-01,,2025-08-01,0,0,0,1,아이엔지휘트니스,4단계_이름포함_시도일치
2025-12,(주)키코,131814,1,22174,인천광역시 미추홀구 숭의동,인천광역시 미추홀구 인중로,2817710100,2817752000,28,177,101,1,291902,산업용 냉장 및 냉동장비 제조업,1998-04-01,,,3,678040,0,1,키코(KICO),2단계_이름일치_시도일치
2025-12,제주연탄구이(주안),130364,2,22135,인천광역시 미추홀구 주안동,인천광역시 미추홀구 미추홀대로734번길,2817710500,2817762000,28,177,105,2,451101,아파트 건설업,2017-08-01,,2025-12-01,0,0,0,0,연탄구이,4단계_이름포함_시도일치
2025-12,제주시청(총무과행정도우미),616830,1,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2016-01-18,,,21,4624620,2,20,비비큐제주시청점,3단계_이름포함_시군구일치
2025-12,주식회사 제이텍산업,203870,1,50989,경상남도 김해시 대청동,경상남도 김해시 번화1로76번길,4825012900,4825062000,48,250,129,1,999999,BIZ_NO미존재사업장,2016-09-01,,,5,878840,0,3,제이텍산업,5단계_이름일치_주소무관
2025-12,주식회사 한미종합건설,129870,1,15496,경기도 안산시 상록구 이동,경기도 안산시 상록구 광덕1로,4127110200,4127151500,41,271,102,1,999999,BIZ_NO미존재사업장,2016-12-01,,,6,1360140,1,0,(주)한미종합건설,5단계_이름일치_주소무관
2025-12,에스앤디,862520,2,10069,경기도 김포시 양촌읍,경기도 김포시 양촌읍 봉수대로,4157025625,4157025600,41,570,256,2,452106,도배  실내 장식 및 내장 목공사업,2020-12-01,,2025-12-01,0,0,0,0,주식회사 에스앤디,2단계_이름일치_시도일치
2025-12,예스마트,880470,1,14516,경기도 부천시 오정구 삼정동,경기도 부천시 오정구 평천로,4119610700,4119657000,41,196,107,2,521100,슈퍼마켓,2021-06-29,,,10,2108780,2,0,예스마트(위탁운영),1단계_이름일치_시군구일치
2025-12,주식회사 더이룸,679870,1,18244,경기도 화성시 새솔동,경기도 화성시 수노을중앙로,4159014000,4159051500,41,590,140,1,515030,건설ㆍ광업용 기계 및 장비 도매업,2025-07-01,,,3,594000,0,2,주식회사더이룸,2단계_이름일치_시도일치
2025-12,구로구청(2025 인구주택총조사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153052000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2025-08-18,,2025-11-21,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2025-12,동성흥업(최영규),378050,2,25777,강원특별자치도 동해시 천곡동,강원특별자치도 동해시 감추5길,5117010100,5117051000,51,170,101,2,453000,건설장비 운영업,2025-10-01,,2025-11-01,0,0,0,0,동성흥업,2단계_이름일치_시도일치
2025-12,주식회사건축사사무소라인,134818,1,15359,경기도 안산시 단원구 고잔동,경기도 안산시 단원구 고잔로,4127310100,4127353200,41,273,101,1,742103,건축 설계 및 관련 서비스업,2016-04-08,,,3,1010160,0,0,(주)종합건축사사무소라인건축,4단계_이름포함_시도일치
